post_id,title,permalink,edit_url,status,dead_images,live_images,suppressed_captions,bucket,sample_dead_url
66184,"“Everything influences us”: Carrie-Anne Moss on her role in Jessica Jones",http://vancouverweekly-local.local/everything-influences-us-carrie-anne-moss-on-her-supporting-role-in-jessica-jones/,http://vancouverweekly-local.local/wp-admin/post.php?post=66184&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20161115025337im_/http://vancouverweekly-local.local/wp-content/uploads/2015/11/Jessica-Jones.jpg
66195,"Facebook Appears to be Down",http://vancouverweekly-local.local/facebook-appears-to-be-down/,http://vancouverweekly-local.local/wp-admin/post.php?post=66195&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20190722143932im_/http://vancouverweekly-local.local/wp-content/uploads/2015/09/facebookdown-1024x560.png
66209,"Feist makes Vancouver fall even more in love with her",http://vancouverweekly-local.local/feist-makes-vancouver-fall-even-love/,http://vancouverweekly-local.local/wp-admin/post.php?post=66209&action=edit,publish,3,0,2,image_free,https://web.archive.org/web/20171006141745im_/http://vancouverweekly-local.local/wp-content/uploads/2017/10/RLJ8880.jpg
66230,"Fleet Foxes serve up September serenade in Stanley Park",http://vancouverweekly-local.local/fleet-foxes-serve-up-september-serenade-in-stanley-park/,http://vancouverweekly-local.local/wp-admin/post.php?post=66230&action=edit,publish,3,0,1,image_free,https://web.archive.org/web/20190716081119im_/http://vancouverweekly-local.local/wp-content/uploads/2017/09/1_Fleet_Foxes-Malkin_Bowl-Timothy_Nguyen-20170913-12-of-26.jpg
66261,"Frank And Oak’s first Vancouver pop-up store opens on Robson Street",http://vancouverweekly-local.local/frank-and-oaks-first-vancouver-pop-up-store-opens-on-robson-street-59416-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=66261&action=edit,publish,3,0,3,image_free,https://web.archive.org/web/20171223083359im_/http://vancouverweekly-local.local/wp-content/uploads/2017/12/robson_9334_photocredit_Janis-Nicolay.jpg
66285,"‘Gender-blind’ Jesus Christ Superstar retelling propels classic into modern day",http://vancouverweekly-local.local/gender-blind-jesus-christ-superstar-retelling-propels-classic-into-modern-day-58985-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=66285&action=edit,publish,3,0,2,image_free,https://web.archive.org/web/20171112061149im_/http://vancouverweekly-local.local/wp-content/uploads/2017/11/Robert-Sondergaard.-1.jpg
66288,"Get a Real Taste of the Islands at this Jamaican Dining Pop-Up Event",http://vancouverweekly-local.local/get-a-real-taste-of-the-islands-at-this-jamaican-dining-pop-up-event-62533-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=66288&action=edit,publish,3,0,1,image_free,https://web.archive.org/web/20190721223813im_/http://vancouverweekly-local.local/wp-content/uploads/2018/12/elbo-patties.jpg
66298,"Global Citizen announces its first-ever Vancouver live music event for change",http://vancouverweekly-local.local/global-citizen-announces-its-first-ever-vancouver-live-music-event-for-change-60295-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=66298&action=edit,publish,3,0,1,image_free,https://web.archive.org/web/20180317050704im_/http://vancouverweekly-local.local/wp-content/uploads/2018/03/Global-Citizen-Live-Vancouver-Sam-Roberts-Band-1.jpg
66311,"Golden Features shows Vancouver how Aussies like to party",http://vancouverweekly-local.local/golden-features-shows-vancouver-how-aussies-like-to-party-65727-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=66311&action=edit,publish,3,0,1,image_free,https://web.archive.org/web/20190705154825im_/http://vancouverweekly-local.local/wp-content/uploads/2019/06/ed99a275dfe4b882e52428a686c319ec.jpg
66363,"Hanson promise hits and Christmas classics at Wintry Mix Tour kick-off in Vancouver",http://vancouverweekly-local.local/hanson-promise-hits-and-christmas-classics-at-wintry-mix-tour-kick-off-in-vancouver/,http://vancouverweekly-local.local/wp-admin/post.php?post=66363&action=edit,publish,3,0,2,image_free,https://web.archive.org/web/20191207103518im_/http://vancouverweekly-local.local/wp-content/uploads/2019/11/Alex-Little-Promo-Photo-2018-2.jpg
66447,"How To Have Your Own Rock Star Toast Party",http://vancouverweekly-local.local/how-to-have-your-own-rock-star-toast-party-56221-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=66447&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20190618150226im_/http://vancouverweekly-local.local/wp-content/uploads/2016/09/unnamed.jpg
66458,"Howlin’ Rain promises to bring a monster mash to Vancouver",http://vancouverweekly-local.local/howlin-rain-promises-to-bring-a-monster-mash-to-vancouver-62653-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=66458&action=edit,publish,3,0,2,image_free,https://web.archive.org/web/20190114202711im_/http://vancouverweekly-local.local/wp-content/uploads/2019/01/kristy-walker-1.jpg
66473,"Ian Vanek and the art of motorcycle maintenance",http://vancouverweekly-local.local/ian-vanek-and-the-art-of-motorcycle-maintenance/,http://vancouverweekly-local.local/wp-admin/post.php?post=66473&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20160413063337im_/http://vancouverweekly-local.local/wp-content/uploads/2015/01/Howardian.jpg
66480,"Imagine Dragons deliver a feast for the senses Thanksgiving weekend",http://vancouverweekly-local.local/imagine-dragons-deliver-feast-senses-thanksgiving-weekend/,http://vancouverweekly-local.local/wp-admin/post.php?post=66480&action=edit,publish,3,0,2,image_free,https://web.archive.org/web/20171016035647im_/http://vancouverweekly-local.local/wp-content/uploads/2017/10/IMG_0694-e1507616332332.jpg
66497,"Inaugural Vancouver Podcast Festival sounds off this week",http://vancouverweekly-local.local/inaugural-vancouver-podcast-festival-sounds-off-this-week-62187-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=66497&action=edit,publish,3,0,1,image_free,https://web.archive.org/web/20190721223317im_/http://vancouverweekly-local.local/wp-content/uploads/2018/11/Karina-Longworth_You-Must-Remember-This.jpg
66519,"INTERVIEW: Jonny Lang goes with the creative flow on ‘Signs’ tour",http://vancouverweekly-local.local/interview-jonny-lang-goes-with-the-creative-flow-on-signs-tour-59197-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=66519&action=edit,publish,3,0,2,image_free,https://web.archive.org/web/20171201062536im_/http://vancouverweekly-local.local/wp-content/uploads/2017/11/C-Jonny_Lang_Photo_Credit_Daniella_Hovsepian-1024x683.jpg
66556,"Ip Man 3: A Grand Send-Off for the Grandmaster",http://vancouverweekly-local.local/ip-man-3-a-grand-send-off-for-the-grandmaster-52746-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=66556&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20160330025803im_/http://vancouverweekly-local.local/wp-content/uploads/2016/01/ip-man-3-mike-tyson-donnie-yen.jpg
66571,"It’s not who you are underneath, it’s what coffee you drink that defines you",http://vancouverweekly-local.local/its-not-who-you-are-underneath-its-what-coffee-you-drink-that-defines-you-62454-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=66571&action=edit,publish,3,0,1,image_free,https://web.archive.org/web/20190723164924im_/http://vancouverweekly-local.local/wp-content/uploads/2018/12/pallett.png
66772,"Jack White performs a hard-rocking show for a sleepy Vancouver crowd",http://vancouverweekly-local.local/jack-white-performs-a-hard-rocking-show-for-a-sleepy-vancouver-crowd-61353-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=66772&action=edit,publish,3,0,2,image_free,https://web.archive.org/web/20180817050956im_/http://vancouverweekly-local.local/wp-content/uploads/2018/08/180812_JW_Vancouver_0101.jpg
66785,"Janet Jackson shows Vancouver she’s still the Princess of Pop",http://vancouverweekly-local.local/janet-jackson-shows-vancouver-shes-still-princess-pop/,http://vancouverweekly-local.local/wp-admin/post.php?post=66785&action=edit,publish,3,0,2,image_free,https://web.archive.org/web/20171003102216im_/http://vancouverweekly-local.local/wp-content/uploads/2017/09/SEPT.26_JANET_JACKSON_RYAN_JOHNSON_69-e1506560483391.jpg
66823,"Jon Bellion proves to fans that good things fall together on his Glory Sound Prep tour",http://vancouverweekly-local.local/jon-bellion-proves-to-fans-that-good-things-fall-together-on-his-glory-sound-prep-tour-66595-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=66823&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20190807103400im_/http://vancouverweekly-local.local/wp-content/uploads/2019/07/Jon-Bellion.jpg
66839,"Julia Jacklin Captivates Vancouver with a Crushing Performance",http://vancouverweekly-local.local/julia-jacklin-captivates-vancouver-with-a-crushing-performance/,http://vancouverweekly-local.local/wp-admin/post.php?post=66839&action=edit,publish,3,0,2,image_free,https://web.archive.org/web/20191207085216im_/http://vancouverweekly-local.local/wp-content/uploads/2019/11/IMG_1947.jpg
66846,"July Talk and Vancouver listens",http://vancouverweekly-local.local/july-talk-and-vancouver-listens-56826-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=66846&action=edit,publish,3,0,1,image_free,https://web.archive.org/web/20190721062157im_/http://vancouverweekly-local.local/wp-content/uploads/2016/11/IMG_9970-e1480065858519.jpg
66849,"July Talk Reveals Stunning New Video for “Beck + Call”",http://vancouverweekly-local.local/july-talk-reveals-stunning-new-video-for-beck-call-56389-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=66849&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20190721214547im_/http://vancouverweekly-local.local/wp-content/uploads/2016/09/Screen-Shot-2016-09-20-at-10.02.55-AM.png
66874,"Kevin Morby is Cowboy Chic",http://vancouverweekly-local.local/kevin-morby-is-cowboy-chic-55630-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=66874&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20160708192623im_/http://vancouverweekly-local.local/wp-content/uploads/2016/06/QueenBee-640.jpg
66900,"Kim Gray softens the edges on unhurried debut LP ‘Perfume’",http://vancouverweekly-local.local/kim-gray-softens-the-edges-on-unhurried-debut-lp-perfume-56276-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=66900&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20161112123133im_/http://vancouverweekly-local.local/wp-content/uploads/2016/09/watch-kim-gray-perfume-ghost.jpg
66913,"Kits Pool Stays Open for An Extra Week",http://vancouverweekly-local.local/kits-pool-stays-open-for-an-extra-week-56234-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=66913&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20190717042119im_/http://vancouverweekly-local.local/wp-content/uploads/2016/09/maxresdefault.jpg
66960,"Kristie McCracken to play album release show at the Alexander",http://vancouverweekly-local.local/kristie-mccracken-to-play-album-release-show-at-the-alexander/,http://vancouverweekly-local.local/wp-admin/post.php?post=66960&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20190718013549im_/http://vancouverweekly-local.local/wp-content/uploads/2015/04/chersea.jpg
66983,"Lady in the Van will encourage you to look beyond the superficial",http://vancouverweekly-local.local/lady-in-the-van-will-encourage-you-to-look-beyond-the-superficial/,http://vancouverweekly-local.local/wp-admin/post.php?post=66983&action=edit,publish,3,0,1,image_free,https://web.archive.org/web/20160131152607im_/http://vancouverweekly-local.local/wp-content/uploads/2016/01/a0780809-1499-48f7-b81b-df3d8dc90368.jpg
66998,"Leeroy Stagger’s ‘Strange Path’ leads him to a beautiful mess",http://vancouverweekly-local.local/leeroy-staggers-strange-path-leads-him-to-a-beautiful-mess/,http://vancouverweekly-local.local/wp-admin/post.php?post=66998&action=edit,publish,3,0,2,image_free,https://web.archive.org/web/20191113040128im_/http://vancouverweekly-local.local/wp-content/uploads/2019/10/LS17_DavidGuenther.jpg
67002,"Leon Bridges turns a night at the fair into a church of soul",http://vancouverweekly-local.local/leon-bridges-turns-a-night-at-the-fair-into-a-church-of-soul-61680-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=67002&action=edit,publish,3,0,2,image_free,https://web.archive.org/web/20180925203722im_/http://vancouverweekly-local.local/wp-content/uploads/2018/09/leonbridges-pne-DSC3303-e1537305389997.jpg
67041,"Lil Yachty’s personality still shines with ‘Lil Boat 3’",http://vancouverweekly-local.local/lil-yachtys-personality-still-shines-with-lil-boat-3/,http://vancouverweekly-local.local/wp-admin/post.php?post=67041&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20200722234205im_/http://vancouverweekly-local.local/wp-content/uploads/2020/06/lilyachty_mini.jpg
67055,"Local Natives show their charm at the Commodore Ballroom",http://vancouverweekly-local.local/local-natives-show-their-charm-at-the-commodore-ballroom-64968-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=67055&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20190724011755im_/http://vancouverweekly-local.local/wp-content/uploads/2019/05/localnatives-bn.jpg
67056,"Local talents take over the first night of Westward Music Festival",http://vancouverweekly-local.local/local-talents-take-first-night-westward-music-festival/,http://vancouverweekly-local.local/wp-admin/post.php?post=67056&action=edit,publish,3,0,1,image_free,https://web.archive.org/web/20190721223352im_/http://vancouverweekly-local.local/wp-content/uploads/2017/09/westward2017_concertimage.jpg
67072,"Lovers of Dub: HTRK’s ‘Psychic 9–5 Club’",http://vancouverweekly-local.local/lovers-dub-htrks-psychic-9-5-club/,http://vancouverweekly-local.local/wp-admin/post.php?post=67072&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20190724000520im_/http://vancouverweekly-local.local/wp-content/uploads/2014/04/y-l-tufml-yutiultydy-d.jpg
67075,"Lower Dens reward patience at the Electric Owl",http://vancouverweekly-local.local/lower-dens-reward-patience-at-the-electric-owl/,http://vancouverweekly-local.local/wp-admin/post.php?post=67075&action=edit,publish,3,0,1,image_free,https://web.archive.org/web/20190723152126im_/http://vancouverweekly-local.local/wp-content/uploads/2015/07/Lower-Dens-photo-by-Frank-Hamilton-_MG_9671_h-1.jpg
67078,"Lupe Fiasco Serves Up a Fine Meal of Old and New",http://vancouverweekly-local.local/lupe-fiasco-serves-up-a-fine-meal-of-old-and-new/,http://vancouverweekly-local.local/wp-admin/post.php?post=67078&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20171019044030im_/http://vancouverweekly-local.local/wp-content/uploads/2013/12/light-blue-lupe-fiasco-hyypezup-800x533.jpg
67086,"Mac DeMarco: the Boy Next Door with Beer",http://vancouverweekly-local.local/mac-demarco-the-boy-next-door-with-beer/,http://vancouverweekly-local.local/wp-admin/post.php?post=67086&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20150520114836im_/http://vancouverweekly-local.local/wp-content/uploads/2015/04/MacDemarco-Biltmore-20150425-19-1024x682.jpg
67110,"Marina & the Diamonds lights up the Commodore",http://vancouverweekly-local.local/marina-the-diamonds-lights-up-the-commodore/,http://vancouverweekly-local.local/wp-admin/post.php?post=67110&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20190721214703im_/http://vancouverweekly-local.local/wp-content/uploads/2015/10/Marina-And-The-Diamonds-Press-Photo-1-Charlotte-Rutherford-1024x682.jpg
67127,"Matt Corby Captivates Vancouver Audience",http://vancouverweekly-local.local/matt-corby-captivates-vancouver-audience-55432-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=67127&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20160708192922im_/http://vancouverweekly-local.local/wp-content/uploads/2016/05/matt-corby-1.jpg
67159,"Miami Horror’s Benjamin Plant on ‘All Possible Futures’ and future plans",http://vancouverweekly-local.local/miami-horrors-benjamin-plant-on-all-possible-futures-and-future-plans/,http://vancouverweekly-local.local/wp-admin/post.php?post=67159&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20150517193612im_/http://vancouverweekly-local.local/wp-content/uploads/2015/05/MiamiHorror.jpg
67176,"Mike Ness reflects on years of memorable Northwest performances",http://vancouverweekly-local.local/mike-ness-reflects-on-years-of-memorable-northwest-performances-60859-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=67176&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20180610125119im_/http://vancouverweekly-local.local/wp-content/uploads/2018/06/Social_Distortion_Danny_Clinch.jpg
67180,"Millennial favourites tear up The Coliseum",http://vancouverweekly-local.local/millennial-favourites-tear-up-the-coliseum/,http://vancouverweekly-local.local/wp-admin/post.php?post=67180&action=edit,publish,3,0,2,image_free,https://web.archive.org/web/20201028081536im_/http://vancouverweekly-local.local/wp-content/uploads/2020/01/RLJ_8446-1.jpg
67240,"NEEDS with BRASS: humble, appreciative band night",http://vancouverweekly-local.local/needs-with-brass-humble-appreciative-band-night/,http://vancouverweekly-local.local/wp-admin/post.php?post=67240&action=edit,publish,3,0,1,image_free,https://web.archive.org/web/20190716090221im_/http://vancouverweekly-local.local/wp-content/uploads/2015/05/needs2-1024x682.png
67271,"Night Dreamer showcase their sound at Vancouver’s Blue Light Studio",http://vancouverweekly-local.local/night-dreamer-showcase-their-sound-at-vancouvers-blue-light-studio/,http://vancouverweekly-local.local/wp-admin/post.php?post=67271&action=edit,publish,3,0,1,image_free,https://web.archive.org/web/20200814135341im_/http://vancouverweekly-local.local/wp-content/uploads/2019/12/Unknown-11.jpeg
67354,"PAPA Reveal New Video for “Comfort’s A Killer”",http://vancouverweekly-local.local/papa-reveal-new-video-for-comforts-a-killer-56425-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=67354&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20171008161815im_/http://vancouverweekly-local.local/wp-content/uploads/2016/09/Screen-Shot-2016-09-26-at-11.38.50-AM.png
67418,"Parquet Courts stir hype for ‘Human Performance’ with sold out Rickshaw show",http://vancouverweekly-local.local/parquet-courts-stir-hype-for-human-performance-with-sold-out-rickshaw-show-53100-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=67418&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20160305042557im_/http://vancouverweekly-local.local/wp-content/uploads/2016/02/PARQUET_COURTS_JAN_2016_0402.jpg
67438,"Paul McCartney brings a marathon evening of the ‘old, new and inbetween’ to BC Place",http://vancouverweekly-local.local/paul-mccartney-brings-a-marathon-evening-of-the-old-new-and-inbetween-to-bc-place-66243-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=67438&action=edit,publish,3,0,1,image_free,https://web.archive.org/web/20190713231507im_/http://vancouverweekly-local.local/wp-content/uploads/2019/07/RLJ_5192.jpg
67936,"Play it like it’s your last show – Andrew Seward of Against Me!",http://vancouverweekly-local.local/play-it-like-its-your-last-show/,http://vancouverweekly-local.local/wp-admin/post.php?post=67936&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20200809200329im_/http://vancouverweekly-local.local/wp-content/uploads/2020/04/AM_Approved_Band_JoeLeonard_2019_3.jpeg
67954,"Posthumous works from Kiarostami and Glawogger open the first week of VIFF",http://vancouverweekly-local.local/posthumous-works-from-kiarostami-and-glawogger-open-the-first-week-of-viff-58575-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=67954&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20171006141942im_/http://vancouverweekly-local.local/wp-content/uploads/2017/10/Untitled.jpg
67988,"Progressive to the Core: Between the Buried and Me Sees Red",http://vancouverweekly-local.local/progressive-to-the-core-between-the-buried-and-me-sees-red-54300-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=67988&action=edit,publish,3,0,1,image_free,https://web.archive.org/web/20160412221007im_/http://vancouverweekly-local.local/wp-content/uploads/2016/03/abr2.png
68040,"Quasi Rock Fully While Blues Control Go Offroad",http://vancouverweekly-local.local/quasi-rock-fully-while-blues-control-go-offroad/,http://vancouverweekly-local.local/wp-admin/post.php?post=68040&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20151129063143im_/http://vancouverweekly-local.local/wp-content/uploads/2013/11/2013nov21_biltmore_quasi_DSC8492-800x531.jpg
68049,"Queen + Adam Lambert Shine as Mercury’s in Retrograde",http://vancouverweekly-local.local/queen-adam-lambert-shine-as-mercurys-in-retrograde-66302-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68049&action=edit,publish,3,0,1,image_free,https://web.archive.org/web/20190713231530im_/http://vancouverweekly-local.local/wp-content/uploads/2019/07/RLJ_6008-e1562854773989.jpg
68059,"Rae Spoon looks towards an optimistic future on new album ‘Armour’",http://vancouverweekly-local.local/rae-spoon-looks-towards-an-optimistic-future-on-new-album-armour-53125-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68059&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20160305042602im_/http://vancouverweekly-local.local/wp-content/uploads/2016/02/RaeSpoon-High-Res-2016-.jpg
68121,"RiFF RAFF’s World Tour in the Age of Aquaberry Aquarius",http://vancouverweekly-local.local/riff-raffs-world-tour-in-the-age-of-aquaberry-aquarius-57429-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68121&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20190718043326im_/http://vancouverweekly-local.local/wp-content/uploads/2017/04/riff-raff.jpeg
68152,"Run The Jewels’ ‘RTJ4’ is the soundtrack to a revolution",http://vancouverweekly-local.local/run-the-jewels-rtj4-is-the-soundtrack-to-a-revolution/,http://vancouverweekly-local.local/wp-admin/post.php?post=68152&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20200722233455im_/http://vancouverweekly-local.local/wp-content/uploads/2020/06/RTJ_Timothy-Saccenti3-NME.jpg
68349,"Soul Great Charles Bradley Commemorates Return Home With New Video",http://vancouverweekly-local.local/soul-great-charles-bradley-commemorates-return-home-with-new-video-56009-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68349&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20190718044758im_/http://vancouverweekly-local.local/wp-content/uploads/2016/08/Screen-Shot-2016-08-03-at-9.36.31-AM.png
68401,"No Sunbathing Animals at Parquet Courts and Naomi Punk",http://vancouverweekly-local.local/sunbathing-animals-parquet-courts-naomi-punk/,http://vancouverweekly-local.local/wp-admin/post.php?post=68401&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20190716075703im_/http://vancouverweekly-local.local/wp-content/uploads/2014/05/Parq.png
68444,"Tara Kannangara is all about insight and experimentation",http://vancouverweekly-local.local/tara-kannangara-is-all-about-insight-and-experimentation-66062-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68444&action=edit,publish,3,0,1,image_free,https://web.archive.org/web/20190705164851im_/http://vancouverweekly-local.local/wp-content/uploads/2019/06/Tara-Kannangara-Promo-Photo-800-x-640.jpg
68474,"Testosterone – Looks Masculinity Square in the Face and Asks it to Dance",http://vancouverweekly-local.local/testosterone-looks-masculinity-square-in-the-face-and-asks-it-to-dance-61972-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68474&action=edit,publish,3,0,1,image_free,https://web.archive.org/web/20190724001700im_/http://vancouverweekly-local.local/wp-content/uploads/2018/10/RhumClay_Testosterone_1-1024x683.jpg
68501,"The Dandy Warhols come in burned at the Commodore Ballroom",http://vancouverweekly-local.local/the-dandy-warhols-come-in-burned-at-the-commodore-ballroom-56883-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68501&action=edit,publish,3,0,1,image_free,https://web.archive.org/web/20190718003112im_/http://vancouverweekly-local.local/wp-content/uploads/2016/12/dandy.jpg
68505,"The Devil Makes Three goes down-and-out with Chains Are Broken",http://vancouverweekly-local.local/the-devil-makes-three-goes-down-and-out-with-chains-are-broken-62140-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68505&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20181123030101im_/http://vancouverweekly-local.local/wp-content/uploads/2018/11/TheDevilMakesThree1-1.jpg
68508,"The Dreadnoughts headline a Punktastic St. Patrick’s PunkStravaganza at The Rickshaw",http://vancouverweekly-local.local/the-dreadnoughts-headline-a-punktastic-st-patricks-punkstravaganza-at-the-rickshaw-60348-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68508&action=edit,publish,3,0,2,image_free,https://web.archive.org/web/20180326142011im_/http://vancouverweekly-local.local/wp-content/uploads/2018/03/dread.jpg
68511,"“The Experimenter”: A playful look at obedience and authority",http://vancouverweekly-local.local/the-experimenter-a-playful-look-at-obedience-and-authority/,http://vancouverweekly-local.local/wp-admin/post.php?post=68511&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20190718042912im_/http://vancouverweekly-local.local/wp-content/uploads/2015/10/Experimenter.jpg
68527,"The Growlers deliver their beach goth vibes to a hard-partying Vancouver audience",http://vancouverweekly-local.local/the-growlers-deliver-their-beach-goth-vibes-to-a-hard-partying-vancouver-audience-61558-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68527&action=edit,publish,3,0,1,image_free,https://web.archive.org/web/20180915143638im_/http://vancouverweekly-local.local/wp-content/uploads/2018/09/MEP_6263_FINAL_COOL_small.jpg
68536,"The Jesus and Mary Chain celebrate 30 years of ‘Psychocandy’ at the Vogue Theatre",http://vancouverweekly-local.local/the-jesus-and-mary-chain-celebrate-30-years-of-psychocandy-at-the-vogue-theatre/,http://vancouverweekly-local.local/wp-admin/post.php?post=68536&action=edit,publish,3,0,1,image_free,https://web.archive.org/web/20190721230226im_/http://vancouverweekly-local.local/wp-content/uploads/2015/05/JAMC-Vogue-20150513-1-1024x682.jpg
68573,"The Raveonettes Release Seventh Track: Where Are You Wild Horses?",http://vancouverweekly-local.local/the-raveonettes-release-seventh-track-where-are-you-wild-horses-55993-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68573&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20160802085512im_/http://vancouverweekly-local.local/wp-content/uploads/2016/07/theraveonettes.jpg
68574,"The Re-rebirth of Soul with Kelly Finnigan",http://vancouverweekly-local.local/the-re-rebirth-of-soul-with-kelly-finnigan-66584-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68574&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20190807101746im_/http://vancouverweekly-local.local/wp-content/uploads/2019/07/kf.jpg
68583,"The Shadow of Gold sheds a light on the dark corners of today’s mining industry",http://vancouverweekly-local.local/the-shadow-of-gold-sheds-a-light-on-the-dark-corners-of-todays-mining-industry-63393-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68583&action=edit,publish,3,0,2,image_free,https://web.archive.org/web/20190328054411im_/http://vancouverweekly-local.local/wp-content/uploads/2019/03/ShadowofGoldHeader-300x170.jpg
68595,"The Trews shake up the Commodore Ballroom",http://vancouverweekly-local.local/the-trews-shake-up-the-commodore-ballroom-62769-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68595&action=edit,publish,3,0,2,image_free,https://web.archive.org/web/20190201214059im_/http://vancouverweekly-local.local/wp-content/uploads/2019/01/TREWS-3-e1548615789634.jpg
68610,"The Weather Station rises to meet winds of change",http://vancouverweekly-local.local/the-weather-station-rises-to-meet-winds-of-change-59035-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68610&action=edit,publish,3,0,2,image_free,https://web.archive.org/web/20171115025624im_/http://vancouverweekly-local.local/wp-content/uploads/2017/11/The-Weather-Station.jpg
68616,"The White Stripes’ ‘Peel Sessions’: why I’ll participate in Record Store Day for once",http://vancouverweekly-local.local/the-white-stripes-peel-sessions-why-ill-participate-in-record-store-day-for-once-54626-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68616&action=edit,publish,3,0,0,image_free,https://web.archive.org/web/20160415083444im_/http://vancouverweekly-local.local/wp-content/uploads/2016/04/recordstoreday.png
68630,"Thick smoke, bright vibes at Isaiah Rashad’s Lil Sunny Tour",http://vancouverweekly-local.local/thick-smoke-bright-vibes-at-isaiah-rashads-lil-sunny-tour-57361-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68630&action=edit,publish,3,0,1,image_free,https://web.archive.org/web/20190719080707im_/http://vancouverweekly-local.local/wp-content/uploads/2017/03/justin_hogan-isaiah_rashad-2.jpg
